index,x,y,z,xn,yn,zn,error
853,3.811787,-26.743197,0.851577,-0.218991,-0.967643,0.125340,14.127522
854,5.023004,-27.018401,-0.905799,0.223981,-0.960020,0.167910,52.117423
855,5.660731,-26.875285,-1.005186,0.126225,-0.991997,-0.002971,18.919266
856,5.858094,-26.847052,-1.838395,0.417066,-0.905476,-0.078544,30.263356
867,15.339577,-22.362090,-5.040544,0.527020,-0.835081,-0.157765,41.721246
870,23.189964,-17.795655,2.583224,0.912355,-0.397217,0.099129,50.516507
871,18.455527,-19.952413,-6.099612,-0.254889,0.571301,0.780158,22.318481
872,18.811003,-19.247055,-6.593991,-0.283748,0.574205,0.767969,2.202132
873,19.185622,-18.534211,-7.119806,-0.325599,0.507498,0.797766,26.294327
874,19.458247,-17.945550,-7.583240,0.391528,-0.492764,-0.777103,39.707620
875,20.263678,-16.700789,-7.259632,-0.496125,0.473048,0.728070,0.017792
876,20.989615,-15.701733,-6.767720,-0.578387,0.430779,0.692747,50.648891
877,20.943270,-14.867615,-7.453348,0.853716,-0.469006,-0.226278,64.481273
878,21.512159,-14.253219,-7.821907,0.853716,-0.469006,-0.226278,37.574017
879,21.974589,-13.325515,-7.821711,0.861560,-0.451510,-0.232062,20.110691
880,22.306635,-12.472073,-8.070906,0.868173,-0.436692,-0.235745,30.574744
881,22.698245,-11.509058,-8.137431,0.872371,-0.425287,-0.241038,49.371592
882,23.405313,-10.679100,-8.320906,0.881019,-0.410561,-0.235045,46.880063
883,23.433040,-9.747959,-8.390366,0.888465,-0.395765,-0.232380,32.508752
884,23.689740,-9.088529,-8.536946,0.898338,-0.372502,-0.232874,1.400232
885,24.219212,-7.787296,-8.713212,0.909138,-0.339311,-0.241527,35.101884
886,24.519555,-7.031535,-8.717149,0.911980,-0.323172,-0.252690,34.611739
887,24.828872,-6.076123,-8.783461,0.913772,-0.308741,-0.264008,31.660441
888,25.131151,-5.128869,-8.822936,0.916068,-0.293396,-0.273382,24.595237
889,25.403075,-4.236133,-8.834876,0.919429,-0.287118,-0.268727,27.565478
890,25.757032,-3.324750,-8.869389,0.920827,-0.273660,-0.277828,60.569551
891,25.963369,-2.307368,-8.895878,0.927910,-0.257605,-0.269484,26.137772
892,26.235852,-1.356048,-8.776077,0.931599,-0.246609,-0.267036,21.202623
893,26.487027,-0.378805,-8.813858,0.938683,-0.229027,-0.257723,51.678685
894,26.698283,0.513933,-8.890501,0.936917,-0.231099,-0.262259,32.057305
895,26.959794,1.453306,-8.871879,0.934194,-0.240704,-0.263330,26.913695
896,27.207668,2.430706,-8.837574,0.943264,-0.196655,-0.267544,25.565672
897,27.404387,3.424477,-8.860241,0.942810,-0.227720,-0.243419,32.299892
898,27.597706,4.258275,-8.865450,0.951915,-0.207394,-0.225490,20.499430
899,27.905334,5.323599,-8.693286,0.973443,-0.162903,-0.160844,17.771120
900,27.926033,6.268257,-8.729974,-0.972734,0.155432,0.172133,52.558746
901,28.642439,7.212691,-9.171339,0.980949,-0.120858,-0.152094,69.624313
902,28.819594,7.896611,-9.459585,-0.980949,0.120858,0.152094,13.689163
903,28.655459,8.456976,-10.011419,0.986284,-0.094793,-0.135126,48.704417
904,28.793498,9.162732,-10.902862,0.971467,-0.170399,-0.164973,59.155859
905,29.432899,9.667615,-10.194427,0.994704,-0.009303,-0.102361,109.874359
906,28.409765,9.850987,-12.670117,0.927081,0.014182,-0.374594,66.401910
907,27.885102,9.580223,-13.429237,0.803048,-0.072208,-0.591524,47.854569
908,27.388070,9.106907,-14.016709,0.780542,-0.031653,-0.624301,51.965810
909,26.597986,8.529600,-14.414445,0.780542,-0.031653,-0.624301,51.754975
910,25.970752,7.880046,-15.095154,-0.758211,-0.028059,0.651405,103.973651
911,26.716830,6.971784,-14.591226,-0.789686,0.044143,0.611921,101.424895
912,25.394478,6.239122,-15.155291,0.747938,-0.044926,-0.662247,84.710341
913,25.278354,5.183948,-15.113955,0.776908,-0.167884,-0.606819,61.452626
914,25.162230,4.128774,-15.072619,0.776017,-0.194685,-0.599912,38.194911
915,24.983842,2.893958,-14.816441,-0.789992,0.213787,0.574638,30.830602
916,25.144634,2.325464,-14.652190,0.825639,-0.223872,-0.517882,10.685790
917,25.072578,1.428537,-14.467705,0.825124,-0.216680,-0.521748,4.760630
918,24.873093,0.458636,-14.248186,0.851616,-0.229926,-0.471046,1.507846
919,24.695140,-0.523740,-14.029939,0.874847,-0.233766,-0.424259,1.005177
920,24.529130,-1.472170,-13.791068,0.916260,-0.234248,-0.324955,4.296664
921,24.506094,-2.395847,-13.535835,0.914880,-0.245111,-0.320805,22.454802
922,24.344118,-3.338040,-13.279275,0.913322,-0.260761,-0.312805,5.647001
923,24.098642,-4.313246,-13.102781,0.911270,-0.276865,-0.304848,24.554126
924,23.996456,-5.184303,-12.678515,0.911077,-0.290449,-0.292537,62.976249
925,23.755787,-6.084412,-12.408098,0.907428,-0.306375,-0.287591,64.548575
926,23.512207,-7.035484,-12.114671,0.902822,-0.329638,-0.276135,51.157949
927,23.225728,-7.768530,-11.968648,0.902822,-0.329638,-0.276135,8.147072
928,23.023864,-8.941825,-11.597165,0.896424,-0.365396,-0.250819,43.110142
929,22.766924,-9.827646,-11.288518,0.887159,-0.389065,-0.248149,40.257940
930,22.477831,-10.751020,-11.069930,0.864515,-0.421399,-0.273927,45.697319
931,22.084084,-11.581257,-10.835927,0.870997,-0.420166,-0.254607,48.821925
932,21.744558,-12.509981,-10.566853,0.866348,-0.431364,-0.251726,58.875779
933,21.471777,-13.388412,-10.401383,0.859343,-0.446110,-0.250030,31.310730
934,21.021987,-14.235569,-10.205223,0.850562,-0.463042,-0.249271,39.546864
935,20.247096,-14.966461,-9.442112,0.836683,-0.496506,-0.231181,6.001449
936,19.706255,-15.615100,-8.932794,0.836683,-0.496506,-0.231181,48.950529
937,18.971979,-16.369953,-9.606848,0.810992,-0.546179,-0.209715,57.132596
938,19.252720,-17.255499,-9.389802,0.437066,-0.494504,-0.751291,49.448958
939,19.533462,-18.141046,-9.172756,0.369974,-0.508771,-0.777349,41.765320
940,18.700158,-18.838544,-8.962842,0.325599,-0.507498,-0.797766,43.602231
941,18.001212,-19.508400,-8.740490,0.388193,-0.579550,-0.716539,47.665233
942,17.384079,-20.146730,-8.502020,0.619048,-0.734059,-0.279172,37.624502
943,15.827100,-21.227388,-6.752547,0.535305,-0.801216,-0.267397,76.535747
944,15.361209,-21.948759,-6.626490,0.524467,-0.836184,-0.160405,15.648232
945,14.603209,-22.404513,-5.995632,-0.553593,0.830389,0.063164,22.904570
946,13.760413,-22.786252,-5.669995,-0.536533,0.842903,0.040573,22.840184
947,12.917618,-23.167990,-5.344358,-0.567387,0.823381,-0.010816,22.775798
948,12.074823,-23.549729,-5.018722,-0.558649,0.829191,-0.018790,22.711412
949,11.232028,-23.931467,-4.693085,-0.540143,0.838396,-0.073055,22.647026
950,10.389232,-24.313206,-4.367448,-0.517757,0.854458,-0.042776,22.582640
951,9.546437,-24.694945,-4.041811,-0.499056,0.865112,-0.050242,22.518254
952,9.291761,-25.645744,-4.397343,0.625359,-0.693835,0.357098,2.236114
953,8.696624,-26.088112,-3.153394,0.475934,-0.868932,0.135810,38.048395
954,7.735108,-26.357183,-3.339076,0.446777,-0.890111,0.089954,65.526615
955,6.915899,-26.589623,-2.729210,0.361569,-0.900957,-0.239886,25.059122
956,6.175444,-26.818420,-2.284407,0.421008,-0.892868,-0.159808,27.781523
957,4.293788,-27.736412,-2.525987,-0.013958,-0.898946,0.437837,45.448327
958,3.707513,-27.399384,-1.893349,-0.000155,0.978031,-0.208462,21.072162
959,3.394577,-26.717827,-0.027871,0.038767,-0.984320,0.172081,4.422440
960,2.737471,-26.430736,2.453403,0.413930,-0.909487,-0.038665,31.523874
961,3.822478,-26.645791,0.918183,0.084336,-0.974927,0.205925,6.743063
962,5.078286,-27.238394,-2.089595,0.391680,-0.910331,0.133728,28.582071
963,5.203641,-27.692848,0.948284,-0.473054,-0.877229,-0.081791,1.426748
964,7.451739,-29.834425,-0.457088,-0.410943,0.846202,0.339216,23.218000
965,7.098510,-28.883214,-0.432405,-0.398609,0.820687,0.409371,9.991719
966,6.754002,-27.999932,-0.470381,-0.398609,0.820687,0.409371,12.665679
967,5.837208,-26.972586,-1.651989,0.390674,-0.916566,-0.085324,14.853849
968,5.799181,-26.877224,-2.055842,0.442712,-0.880601,-0.168961,41.322447
969,7.247741,-26.072801,-2.043578,-0.308095,0.894050,0.325194,28.701895
970,7.974071,-25.952272,-2.035708,-0.292586,0.886103,0.359465,3.284321
971,8.514749,-25.802418,-2.662099,0.428695,-0.903429,-0.006009,43.772866
972,9.351583,-25.401833,-2.634909,0.509688,-0.847223,0.149770,35.707396
973,10.188417,-25.001249,-2.607718,0.496821,-0.856903,0.137427,27.641926
974,11.025252,-24.600665,-2.580528,0.521397,-0.847842,0.096482,19.576455
988,22.707766,-17.254745,3.187834,0.881492,-0.374689,0.287369,10.716090
989,23.380733,-16.455561,3.330325,0.896389,-0.392328,0.206313,0.575369
990,23.742010,-15.787182,3.184038,0.896389,-0.392328,0.206313,56.157568
991,23.959469,-15.365033,2.533268,0.896389,-0.392328,0.206313,41.324837
992,23.125187,-14.087242,5.014898,0.904091,-0.370721,0.212568,58.345418
993,23.728270,-13.442748,4.995779,0.923428,-0.332600,0.191462,76.506285
994,24.089044,-12.750704,6.809282,0.922762,-0.330880,0.197559,30.446311
995,24.667404,-11.476127,6.455306,0.922707,-0.320162,0.214729,23.168129
996,24.173696,-10.764320,7.099858,0.923064,-0.316690,0.218314,25.289860
997,24.755584,-9.843839,7.450626,0.920538,-0.311439,0.235830,61.153003
998,25.020550,-9.026237,7.744055,0.915225,-0.314790,0.251535,58.724967
999,25.366217,-8.091987,8.088634,0.926511,-0.283155,0.247791,27.436469
1000,25.579391,-7.169810,8.453582,0.902839,-0.296311,0.311578,44.904384
1001,25.799802,-6.258029,8.813100,0.901280,-0.273499,0.335994,14.834169
1002,25.948026,-5.356642,9.172614,0.890580,-0.264269,0.370174,21.025831
1003,26.089948,-4.452220,9.499825,0.878336,-0.244574,0.410743,49.633920
1004,26.179839,-3.530609,9.823271,0.873476,-0.211632,0.438466,51.408554
1005,26.232163,-2.581217,10.206798,0.879879,-0.192839,0.434311,55.791073
1006,26.303606,-1.655383,10.486277,0.889515,-0.157065,0.429061,21.237763
1007,26.346919,-0.733442,10.811551,0.900713,-0.122656,0.416740,21.300075
1008,26.190597,0.223313,11.062621,0.900766,-0.118323,0.417875,57.368505
1009,25.951642,1.168415,11.352174,-0.919846,0.053390,-0.388629,5.859379
1010,25.828779,2.148506,11.581397,-0.934277,0.014518,-0.356252,13.324044
1011,25.792489,3.115405,11.710873,0.948918,0.009235,0.315386,28.121436
1012,25.591634,4.095537,11.970278,-0.953901,-0.001152,-0.300121,35.957910
1013,24.801914,4.990044,12.379369,-0.956718,-0.024976,-0.289942,57.460999
1014,25.699264,5.934532,12.696369,0.971611,0.058350,0.229274,61.977492
1015,25.023940,7.003524,12.136082,0.975581,0.095348,0.197866,12.014278
1016,24.848948,7.951909,12.075802,0.977533,0.114692,0.176846,8.954671
1017,24.695051,8.956537,11.823316,0.980180,0.152086,0.126954,9.122102
1018,25.002273,9.926980,11.413763,0.979757,0.164533,0.114042,7.994533
1019,24.415746,10.872754,11.258885,0.973694,0.197991,0.112782,8.258194
1020,24.533886,11.772204,11.525003,0.963802,0.234958,0.126019,78.247838
1021,23.420503,12.855713,12.380634,-0.926669,-0.315296,-0.204629,80.633358
1022,24.564166,13.722323,12.159240,0.917951,0.336031,0.210829,35.485493
1023,14.396349,14.570308,12.625243,-0.686735,-0.589706,-0.425020,34.263205
1024,23.704158,15.349112,10.351022,-0.738956,-0.493206,-0.459011,44.435833
1025,23.165112,16.229314,8.988972,0.788458,0.470949,0.395653,32.293530
1026,22.861320,17.071115,8.666198,0.775634,0.499280,0.386151,16.733272
1027,22.486535,18.004698,8.300508,0.809437,0.492634,0.319569,22.451600
1028,22.125777,18.852665,7.929350,0.825470,0.482374,0.293113,13.044535
1029,21.819170,19.767245,7.555414,0.839754,0.482368,0.249268,47.487132
1030,21.421258,20.549567,7.267875,0.857403,0.485721,0.170103,22.182351
1031,20.989554,21.425369,6.964202,0.851508,0.492099,0.181031,32.060919
1032,20.690351,22.313376,6.667972,0.847228,0.498276,0.184187,32.402620
1033,20.277427,23.062767,6.421387,-0.844653,-0.501881,-0.186217,47.818846
1034,19.709692,24.131550,6.097860,-0.832075,-0.522441,-0.186299,40.704165
1035,19.281729,24.813383,5.896707,-0.827850,-0.530351,-0.182737,14.824841
1036,18.768175,25.643260,5.670529,-0.820155,-0.543776,-0.177917,17.213258
1037,18.276620,26.483218,5.483597,-0.812910,-0.557221,-0.169355,12.273401
1038,17.757130,27.300033,5.402840,-0.805172,-0.570557,-0.161751,15.452458
1039,17.180098,28.131700,5.319774,-0.801078,-0.580723,-0.145034,18.243250
1040,16.603725,28.937958,5.272715,-0.792271,-0.592884,-0.144203,16.941804
1041,16.037783,29.733566,5.252004,-0.783275,-0.606651,-0.135846,15.853022
1042,15.439755,30.467794,5.235152,-0.733904,-0.624214,-0.267846,31.043410
1043,14.717723,31.414358,5.274067,-0.716812,-0.628774,-0.301372,38.351909
1044,14.192808,32.033239,5.262916,-0.715143,-0.626590,-0.309769,42.517082
1045,13.578341,32.821476,5.393427,0.700721,0.648047,0.298371,36.771886
1046,12.827241,33.535949,5.481485,0.716113,0.626277,0.308155,18.351686
1047,12.084004,34.519878,6.332075,0.724672,0.599109,0.340468,39.493482
1048,11.374420,34.932662,5.645835,0.728007,0.625417,0.280820,18.579979
1049,10.684581,35.611036,5.775261,0.736765,0.599046,0.313563,15.427240
1050,10.018735,36.176842,5.778292,-0.722779,-0.597847,-0.346656,29.965723
1051,9.182495,37.065895,6.057791,0.638227,0.580719,0.505402,35.391276
1052,8.224485,37.620039,6.428186,0.633587,0.593610,0.496180,31.804786
1053,7.956957,38.399719,5.991134,-0.638852,-0.609493,-0.469453,18.511397
1054,7.343186,39.171712,5.846356,0.643173,0.628977,0.436712,33.191428
1055,6.821354,39.963984,5.747352,0.662897,0.643381,0.382922,47.079429
1056,6.278587,40.778330,5.465818,0.658090,0.664675,0.353730,40.116105
1057,5.820485,41.500602,5.174549,0.638675,0.691995,0.336508,36.465634
1058,5.240998,42.334536,4.717612,0.612326,0.733567,0.294850,13.733868
1059,4.785583,43.099306,4.201430,0.563370,0.776892,0.281164,38.533228
1060,4.403995,43.682339,3.619806,0.546080,0.808177,0.220561,26.514590
1061,4.174033,44.145342,2.808335,0.565620,0.812451,0.141408,24.538326
1062,4.015453,44.423204,1.725884,0.520757,0.850386,0.075197,80.179238
1063,4.099907,44.438763,0.765346,0.534453,0.844851,0.024207,38.825672
1064,4.327573,44.221851,-0.163152,0.530665,0.846109,-0.049952,40.932349
1065,4.624180,43.753755,-0.982655,0.574931,0.813387,-0.088638,39.841953
1066,5.112785,43.213878,-1.481615,0.612869,0.777894,-0.138825,35.782645
1067,5.448639,42.624993,-1.639455,-0.635091,-0.741857,0.215189,25.962742
1068,6.338461,41.641668,-2.171404,0.709316,0.678655,-0.190521,49.677018
1069,6.899437,40.891429,-2.274167,-0.723527,-0.652282,0.225911,43.668227
1070,7.863919,39.980233,-2.527707,-0.712231,-0.614121,0.339974,88.179008
1071,8.080337,39.345766,-2.375543,-0.715645,-0.600106,0.357386,36.242187
1072,8.683688,38.476973,-2.332950,-0.723612,-0.577939,0.377322,37.683634
1073,9.296608,37.777771,-2.122949,-0.734817,-0.561897,0.379889,19.689996
1074,9.944551,37.148098,-1.892982,-0.779689,-0.580374,0.235055,17.152539
1075,10.644061,36.368029,-1.504138,-0.762619,-0.634910,0.123696,35.726959
1076,11.250611,35.739279,-1.186838,-0.743679,-0.659544,0.109281,26.027518
1077,11.899926,35.075618,-0.833254,-0.715352,-0.696670,0.054047,30.569731
1078,12.552006,34.397040,-0.468537,-0.717963,-0.696057,-0.005841,31.067364
1079,13.244305,33.756886,-0.164852,0.735632,0.673651,0.070999,20.067237
1080,13.860440,33.054051,0.159520,-0.738736,-0.670454,-0.068996,35.844951
1081,14.483008,32.348642,0.459248,-0.748162,-0.659936,-0.068833,32.934571
1082,15.053267,31.628762,0.754433,0.759021,0.647320,0.069736,26.631690
1083,15.748709,30.836960,0.980886,0.769154,0.634783,0.073841,23.689251
1084,16.373638,29.991465,1.214752,0.779137,0.621668,0.080462,31.337457
1085,16.930925,29.295031,1.336621,0.786206,0.610827,0.093657,25.690657
1086,17.537069,28.512062,1.458117,0.795316,0.597125,0.104468,33.221758
1087,18.117403,27.737177,1.516672,0.800182,0.587396,0.121143,30.206304
1088,18.767233,26.926006,1.488703,0.809535,0.575012,0.118387,17.417597
1089,19.323029,26.096077,1.470942,0.818395,0.560047,0.128755,15.379268
1090,19.872650,25.273425,1.422802,0.827291,0.544774,0.137153,15.204873
1091,20.397382,24.519906,1.363996,0.836274,0.529283,0.143193,21.559654
1092,20.981286,23.662649,1.223628,0.845031,0.513504,0.149117,13.214553
1093,21.558540,22.756863,1.021135,0.853984,0.497312,0.152947,26.504905
1094,21.971965,22.003480,0.898099,0.859026,0.490577,0.146314,12.985582
1095,22.482430,21.157946,0.688576,0.870799,0.470930,0.141189,23.372224
1096,22.959702,20.318786,0.481431,0.879545,0.453446,0.144176,19.041933
1097,23.417031,19.450736,0.249932,0.888232,0.435508,0.146206,17.405470
1098,23.832420,18.629324,0.000000,0.894453,0.422133,0.147508,15.168087
1099,24.270796,17.780610,-0.281487,0.900351,0.411028,0.142914,31.323477
1100,24.689876,16.917655,-0.584698,0.919993,0.374887,0.114339,13.656488
1101,25.083507,16.060564,-0.936086,0.923295,0.367046,0.113156,16.914002
1102,25.454320,15.226341,-1.289599,0.925853,0.351900,0.137701,24.235560
1103,25.831978,14.357147,-1.682467,0.937744,0.319612,0.135957,28.557399
1104,26.099874,13.734384,-1.967849,0.945571,0.288783,0.150001,50.395299
1105,26.543357,12.595441,-2.538773,0.955572,0.249072,0.157627,39.856709
1106,26.770701,11.866703,-2.941020,0.958265,0.239333,0.156356,28.072507
1107,27.085967,11.046968,-3.285756,0.967737,0.200796,0.152202,40.232001
1108,27.241961,10.044692,-3.705163,-0.974510,-0.174289,-0.141254,43.946425
1109,25.586484,8.962280,-7.542262,0.993296,0.115598,-0.000859,37.271170
1110,27.759873,8.176452,-3.841305,-0.984870,-0.132583,-0.111596,30.677181
1111,28.056364,6.947699,-3.625063,0.994267,0.083080,0.067312,53.617272
1112,29.930035,6.221536,-4.820776,0.999790,0.009661,0.018051,39.259132
1113,28.294814,5.168534,-3.596412,-0.999850,-0.017075,-0.002788,44.160934
1114,28.071309,4.058654,-3.981072,-0.993255,0.026850,0.112798,82.598497
1115,28.369031,3.243110,-3.335806,0.989131,-0.058624,-0.134843,44.435106
1116,28.395413,2.316674,-3.093064,-0.978100,0.096972,0.184165,45.809949
1117,28.335970,1.415149,-2.818562,-0.972008,0.130302,0.195504,36.405500
1118,28.300928,0.591302,-2.484529,-0.962782,0.165539,0.213654,44.024230
1119,28.284709,-0.361058,-2.103021,0.959622,-0.170858,-0.223456,24.067154
1120,28.256893,-1.267795,-1.642060,0.952021,-0.203599,-0.228480,22.472306
1121,28.175280,-2.117310,-1.253829,0.949160,-0.211539,-0.233125,27.758058
1122,28.077297,-3.032870,-0.853903,0.944357,-0.227459,-0.237596,22.966706
1123,27.995285,-3.936273,-0.333930,0.963014,-0.230165,-0.140101,17.467760
1124,27.822344,-4.800316,-0.043416,0.968647,-0.238923,-0.068103,25.956330
1125,27.580768,-5.732599,0.147669,0.966106,-0.257861,-0.012126,16.220216
1126,27.401402,-6.675267,0.548607,0.964124,-0.202348,0.171814,21.464624
1127,27.114931,-7.577382,0.921075,0.950852,-0.253552,0.177739,15.041353
1128,26.948459,-8.416787,1.551976,0.945124,-0.269794,0.184262,51.420446
1129,26.770695,-9.328730,1.990012,0.936948,-0.295100,0.187202,43.502332
1130,26.406678,-10.170636,1.912155,0.930599,-0.307956,0.197859,31.949251
1131,26.131602,-11.059885,2.367133,0.913432,-0.347065,0.212576,39.006777
1132,25.724152,-11.920102,2.607000,0.918576,-0.341189,0.199518,40.693527
1133,25.251483,-12.778676,2.820208,0.924955,-0.333539,0.182234,47.011378
1134,24.811998,-13.555981,3.006596,0.924955,-0.333539,0.182234,46.283827
1135,24.357746,-14.378575,3.223702,0.915884,-0.350306,0.196066,44.336949
1136,23.972519,-15.049243,3.393904,0.896389,-0.392328,0.206313,66.724817
1137,23.058475,-16.010400,2.740684,0.896389,-0.392328,0.206313,12.664398
1138,23.277395,-16.696732,3.504009,0.896389,-0.392328,0.206313,52.809058
1139,22.030600,-17.646440,2.254629,0.888312,-0.455299,-0.060033,34.533548
1156,9.978321,-26.573454,-6.169464,0.788655,-0.531160,0.309665,37.055432
1158,5.300558,-25.985472,4.459016,0.276508,-0.954949,-0.107778,19.232257
1159,5.017982,-26.023785,4.442845,0.276508,-0.954949,-0.107778,21.320385
1160,4.925518,-25.979742,3.214430,0.119164,-0.992749,0.015816,46.270589
1161,2.688439,-27.561237,3.067835,0.092837,0.825785,0.556292,24.719284
1162,5.971059,-27.318659,3.003521,-0.463917,-0.812677,0.352616,20.817589
1163,5.985578,-28.377901,3.279497,0.496241,-0.822744,0.277196,4.308238
1164,1.938374,-28.535821,5.104928,0.247836,0.957715,0.146150,27.468251
1165,3.662555,-29.528958,4.179649,0.151480,0.221959,0.963217,52.537111
